1.13349;2.18593;1.19311
1.13272;2.19197;1.19311
1.13198;2.19804;1.19311
1.13126;2.20411;1.19311
1.13057;2.2102;1.19311
1.1299;2.21631;1.19311
1.12925;2.22242;1.19311
1.12862;2.22856;1.19311
1.12801;2.2347;1.19311
1.12743;2.24086;1.19311
1.12687;2.24703;1.19311
1.12634;2.25321;1.19311
1.12582;2.2594;1.19311
1.12534;2.26561;1.19311
1.12487;2.27182;1.19311
1.12443;2.27805;1.19311
1.12401;2.28429;1.19311
1.12361;2.29054;1.19311
1.12324;2.2968;1.19311
1.12289;2.30306;1.19311
1.12257;2.30934;1.19311
1.12226;2.31563;1.19311
1.12198;2.32192;1.19311
1.12173;2.32822;1.19311
1.1215;2.33454;1.19311
1.12129;2.34085;1.19311
1.1211;2.34718;1.19311
1.12094;2.35351;1.19311
1.1208;2.35985;1.19311
1.12068;2.3662;1.19311
1.12059;2.37255;1.19311
1.12052;2.37891;1.19311
1.12047;2.38527;1.19311
1.12045;2.39164;1.19311
1.12044;2.39801;1.19311
1.12046;2.40438;1.19311
1.1205;2.41076;1.19311
1.12057;2.41715;1.19311
1.12065;2.42353;1.19311
1.12076;2.42992;1.19311
1.12088;2.43631;1.19311
1.12103;2.4427;1.19311
1.1212;2.4491;1.19311
1.12139;2.45549;1.19311
1.1216;2.46189;1.19311
1.12183;2.46828;1.19311
1.12208;2.47468;1.19311
1.12235;2.48107;1.19311
1.12264;2.48747;1.19311
1.12294;2.49386;1.19311
1.12327;2.50025;1.19311
1.12361;2.50664;1.19311
1.12397;2.51302;1.19311
1.12434;2.5194;1.19311
1.12474;2.52578;1.19311
1.12515;2.53216;1.19311
1.12557;2.53853;1.19311
1.12601;2.54489;1.19311
1.12647;2.55125;1.19311
1.12694;2.5576;1.19311
1.12742;2.56394;1.19311
1.12791;2.57028;1.19311
1.12842;2.57661;1.19311
1.12894;2.58293;1.19311
1.12947;2.58925;1.19311
1.13002;2.59555;1.19311
1.13057;2.60184;1.19311
1.13113;2.60812;1.19311
1.1317;2.61439;1.19311
1.13227;2.62065;1.19311
1.13286;2.6269;1.19311
1.13345;2.63313;1.19311
1.13404;2.63935;1.19311
1.13464;2.64555;1.19311
1.13525;2.65174;1.19311
1.13586;2.65791;1.19311
1.13646;2.66406;1.19311
1.13707;2.67019;1.19311
1.13768;2.67631;1.19311
1.13829;2.6824;1.19311
1.1389;2.68847;1.19311
1.1395;2.69452;1.19311
1.1401;2.70055;1.19311
1.1407;2.70655;1.19311
1.14129;2.71253;1.19311
1.14187;2.71847;1.19311
1.14244;2.72439;1.19311
1.143;2.73028;1.19311
1.14355;2.73614;1.19311
1.1441;2.74196;1.19311
1.14462;2.74775;1.19311
1.14513;2.7535;1.19311
1.14563;2.75921;1.19311
1.14611;2.76488;1.19311
1.14657;2.77051;1.19311
1.14701;2.77609;1.19311
1.14744;2.78163;1.19311
1.14784;2.78711;1.19311
1.14821;2.79254;1.19311
1.14856;2.79791;1.19311
1.14889;2.80323;1.19311
1.14919;2.80848;1.19311
1.14946;2.81366;1.19311
1.1497;2.81877;1.19311
1.14991;2.8238;1.19311
1.15008;2.82876;1.19311
1.15023;2.83362;1.19311
1.15034;2.8384;1.19311
1.15042;2.84308;1.19311
1.15047;2.84765;1.19311
1.15048;2.85211;1.19311
1.15045;2.85645;1.19311
1.15039;2.86065;1.19311
1.1503;2.86471;1.19311
1.15017;2.86862;1.19311
1.15001;2.87235;1.19311
1.14982;2.87589;1.19311
1.14961;2.87922;1.19311
1.14938;2.8823;1.19311
1.14913;2.88509;1.19311
1.14888;2.88754;1.19311
1.14864;2.88953;1.19311
1.14849;2.89069;1.19311
1.14831;2.89192;1.19311
1.148;2.8939;1.19311
1.1476;2.89629;1.19311
1.14714;2.899;1.19311
1.14661;2.90196;1.19311
1.14603;2.90512;1.19311
1.1454;2.90847;1.19311
1.14473;2.91198;1.19311
1.14402;2.91563;1.19311
1.14327;2.91941;1.19311
1.14249;2.9233;1.19311
1.14168;2.92731;1.19311
1.14084;2.93141;1.19311
1.13997;2.9356;1.19311
1.13909;2.93987;1.19311
1.13818;2.94423;1.19311
1.13725;2.94865;1.19311
1.13631;2.95315;1.19311
1.13535;2.95772;1.19311
1.13438;2.96234;1.19311
1.1334;2.96702;1.19311
1.13241;2.97176;1.19311
1.13141;2.97656;1.19311
1.1304;2.9814;1.19311
1.12939;2.98629;1.19311
1.12838;2.99123;1.19311
1.12736;2.99621;1.19311
1.12634;3.00123;1.19311
1.12533;3.0063;1.19311
1.12431;3.0114;1.19311
1.12329;3.01654;1.19311
1.12228;3.02171;1.19311
1.12127;3.02693;1.19311
1.12027;3.03217;1.19311
1.11927;3.03745;1.19311
1.11828;3.04275;1.19311
1.1173;3.04809;1.19311
1.11632;3.05346;1.19311
1.11536;3.05885;1.19311
1.1144;3.06427;1.19311
1.11346;3.06972;1.19311
1.11253;3.07519;1.19311
1.1116;3.08069;1.19311
1.1107;3.08621;1.19311
1.1098;3.09176;1.19311
1.10892;3.09732;1.19311
1.10806;3.10291;1.19311
1.10721;3.10852;1.19311
1.10637;3.11415;1.19311
1.10555;3.1198;1.19311
1.10475;3.12547;1.19311
1.10397;3.13116;1.19311
1.1032;3.13686;1.19311
1.10245;-3.1406;1.19311
1.10172;-3.13487;1.19311
1.10101;-3.12911;1.19311
1.10032;-3.12334;1.19311
1.09965;-3.11756;1.19311
1.099;-3.11176;1.19311
1.09837;-3.10595;1.19311
1.09776;-3.10012;1.19311
1.09717;-3.09428;1.19311
1.09661;-3.08843;1.19311
1.09606;-3.08257;1.19311
1.09554;-3.07669;1.19311
1.09504;-3.07081;1.19311
1.09456;-3.06491;1.19311
1.09411;-3.05901;1.19311
1.09368;-3.05309;1.19311
1.09327;-3.04717;1.19311
1.09289;-3.04123;1.19311
1.09253;-3.03529;1.19311
1.0922;-3.02934;1.19311
1.09189;-3.02339;1.19311
1.0916;-3.01743;1.19311
1.09134;-3.01146;1.19311
1.0911;-3.00549;1.19311
1.09089;-2.99951;1.19311
1.09071;-2.99352;1.19311
1.09055;-2.98753;1.19311
1.09041;-2.98154;1.19311
1.09031;-2.97554;1.19311
1.09022;-2.96954;1.19311
1.09017;-2.96354;1.19311
1.09013;-2.95754;1.19311
1.09013;-2.95153;1.19311
1.09015;-2.94552;1.19311
1.0902;-2.93951;1.19311
1.09027;-2.9335;1.19311
1.09037;-2.92749;1.19311
1.0905;-2.92148;1.19311
1.09065;-2.91547;1.19311
1.09083;-2.90946;1.19311
1.09104;-2.90345;1.19311
1.09127;-2.89745;1.19311
1.09153;-2.89144;1.19311
1.09182;-2.88544;1.19311
1.09213;-2.87944;1.19311
1.09247;-2.87345;1.19311
1.09284;-2.86746;1.19311
1.09323;-2.86147;1.19311
1.09365;-2.85549;1.19311
1.09409;-2.84951;1.19311
1.09456;-2.84354;1.19311
1.09506;-2.83757;1.19311
1.09559;-2.83161;1.19311
1.09614;-2.82566;1.19311
1.09671;-2.81971;1.19311
1.09732;-2.81377;1.19311
1.09794;-2.80783;1.19311
1.0986;-2.80191;1.19311
1.09928;-2.79599;1.19311
1.09999;-2.79008;1.19311
1.10072;-2.78418;1.19311
1.10147;-2.77829;1.19311
1.10226;-2.77241;1.19311
1.10306;-2.76654;1.19311
1.1039;-2.76067;1.19311
1.10476;-2.75482;1.19311
1.10564;-2.74898;1.19311
1.10655;-2.74315;1.19311
1.10748;-2.73733;1.19311
1.10843;-2.73153;1.19311
1.10941;-2.72573;1.19311
1.11042;-2.71995;1.19311
1.11145;-2.71418;1.19311
1.1125;-2.70843;1.19311
1.11357;-2.70269;1.19311
1.11467;-2.69696;1.19311
1.11579;-2.69124;1.19311
1.11694;-2.68554;1.19311
1.1181;-2.67986;1.19311
1.11929;-2.67418;1.19311
1.12051;-2.66853;1.19311
1.12174;-2.66289;1.19311
1.12299;-2.65726;1.19311
1.12427;-2.65165;1.19311
1.12557;-2.64606;1.19311
1.12689;-2.64048;1.19311
1.12822;-2.63492;1.19311
1.12958;-2.62938;1.19311
1.13096;-2.62385;1.19311
1.13236;-2.61834;1.19311
1.13378;-2.61285;1.19311
1.13522;-2.60738;1.19311
1.13667;-2.60193;1.19311
1.13815;-2.59649;1.19311
1.13964;-2.59107;1.19311
1.14115;-2.58568;1.19311
1.14268;-2.5803;1.19311
1.14423;-2.57494;1.19311
1.14579;-2.5696;1.19311
1.14737;-2.56428;1.19311
1.14897;-2.55898;1.19311
1.15058;-2.5537;1.19311
1.15221;-2.54844;1.19311
1.15385;-2.54321;1.19311
1.15551;-2.53799;1.19311
1.15718;-2.5328;1.19311
1.15886;-2.52762;1.19311
1.16056;-2.52247;1.19311
1.16227;-2.51734;1.19311
1.164;-2.51224;1.19311
1.16573;-2.50716;1.19311
1.16748;-2.5021;1.19311
1.16924;-2.49706;1.19311
1.17101;-2.49205;1.19311
1.17279;-2.48706;1.19311
1.17458;-2.4821;1.19311
1.17638;-2.47716;1.19311
1.17819;-2.47224;1.19311
1.18;-2.46735;1.19311
1.18183;-2.46249;1.19311
